filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfccm1,mfccv1,mfccm2,mfccv2,mfccm3,mfccv3,mfccm4,mfccv4,mfccm5,mfccv5,mfccm6,mfccv6,mfccm7,mfccv7,mfccm8,mfccv8,mfccm9,mfccv9,mfccm10,mfccv10,mfccm11,mfccv11,mfccm12,mfccv12,mfccm13,mfccv13,mfccm14,mfccv14,mfccm15,mfccv15,mfccm16,mfccv16,mfccm17,mfccv17,mfccm18,mfccv18,mfccm19,mfccv19,mfccm20,mfccv20,label
907483,0.30727437138557434,0.09644492715597153,1546.8362848951433,1760.86645956095,3087.2751187282483,0.07288721118522815,-184.87306213378906,9050.4443359375,119.1719741821289,615.996826171875,-26.930007934570312,278.0026550292969,29.488758087158203,216.96697998046875,-8.552474021911621,131.9474639892578,4.0161614418029785,82.4422378540039,-12.64605712890625,118.92118835449219,-1.431099534034729,56.798397064208984,-17.04783058166504,95.90713500976562,-5.5552849769592285,64.68644714355469,-13.381478309631348,69.423828125,-2.446836471557617,57.2488899230957,-8.820274353027344,46.35243606567383,-9.320556640625,59.9483757019043,-9.189517974853516,58.195343017578125,-5.517244815826416,50.87260818481445,-10.009777069091797,67.21060180664062,-6.685633182525635,71.37352752685547,-8.27765941619873,118.71173858642578,-6.837185382843018,89.38385772705078,4
907492,0.1893676072359085,0.08770487457513809,1347.8385700340605,1715.92011959317,2448.51852747678,0.05251971265479876,-267.25787353515625,5865.3818359375,123.84728240966797,667.5162353515625,1.8391060829162598,245.27186584472656,13.273466110229492,178.87025451660156,-19.524988174438477,105.47699737548828,-17.45993423461914,124.54639434814453,-21.395709991455078,107.32846069335938,-13.94981575012207,96.10974884033203,-23.47660255432129,103.81622314453125,-12.963580131530762,89.90787506103516,-18.577808380126953,113.08944702148438,-13.23231315612793,92.51492309570312,-2.996413230895996,138.08535766601562,3.187361001968384,167.3604736328125,2.372788906097412,157.6267852783203,3.0608630180358887,197.85577392578125,-1.9528651237487793,124.07382202148438,-1.8389744758605957,100.07183837890625,-0.5882247090339661,99.38382720947266,2.139822006225586,147.05331420898438,4
907499,0.32118409872055054,0.14652247726917267,1822.6083751922863,1972.7370772569932,3563.944961300029,0.08502702351604795,-104.45474243164062,1837.828125,109.65788269042969,414.8232727050781,-31.54774284362793,161.84246826171875,18.93417739868164,148.9970703125,-6.227044105529785,92.15868377685547,-0.33566734194755554,64.58316040039062,-13.932486534118652,108.01374816894531,0.002031767275184393,56.78486251831055,-17.717315673828125,65.15792083740234,-5.433370113372803,73.838623046875,-15.625833511352539,66.55570983886719,-1.199633240699768,56.539939880371094,-11.031131744384766,53.478031158447266,-12.30427074432373,49.742740631103516,-10.699409484863281,72.73953247070312,-7.798255443572998,40.858917236328125,-5.183412551879883,36.80982971191406,-1.1613105535507202,42.6362190246582,-10.769136428833008,49.34673309326172,-2.8466219902038574,70.62911224365234,4
908485,0.43413597345352173,0.19655993580818176,1284.0637211136516,1804.5864770806315,2736.232281395012,0.042684768948182523,-117.6251220703125,3015.276123046875,139.36093139648438,795.6173095703125,-4.374530792236328,252.97872924804688,40.492801666259766,113.39952087402344,9.496476173400879,109.10614013671875,17.995704650878906,94.80477142333984,0.8646673560142517,76.34626007080078,9.93423843383789,47.18635940551758,0.4600848853588104,62.72450637817383,12.598580360412598,41.000526428222656,-0.2623489201068878,40.9537467956543,6.95625638961792,30.495174407958984,-4.375742435455322,30.4515380859375,2.6398816108703613,26.688037872314453,-1.360397219657898,25.230649948120117,1.5443964004516602,28.15630531311035,-6.239708423614502,26.92711067199707,1.4077389240264893,31.988800048828125,-3.2119789123535156,31.254730224609375,-0.8954193592071533,31.89374351501465,4
910559,0.2198931872844696,0.08420907706022263,1062.9645334621466,1399.5804936245702,1773.6642748947852,0.04650803320917183,-272.81011962890625,3126.955810546875,156.5541229248047,936.38818359375,-9.843951225280762,273.20294189453125,5.572918891906738,232.80311584472656,-1.421727180480957,136.97544860839844,8.36911678314209,115.29927062988281,3.2060294151306152,70.49999237060547,-14.789196968078613,93.90397644042969,-11.004173278808594,71.50094604492188,-16.941238403320312,69.20307159423828,-23.517547607421875,63.51011657714844,-5.178973197937012,96.41433715820312,-12.78919506072998,69.14544677734375,-13.738792419433594,106.37944793701172,-10.541534423828125,69.38324737548828,4.36860990524292,65.25206756591797,5.160549163818359,82.75048065185547,0.041527148336172104,120.61160278320312,-2.148555040359497,86.0874252319336,9.183444023132324,74.60114288330078,4
910562,0.27282869815826416,0.06526055186986923,1022.6627270843007,1445.0854003770735,2032.4479317720418,0.04445058729698376,-272.65411376953125,1465.113525390625,148.9300537109375,476.23260498046875,-9.63199234008789,252.03411865234375,38.681053161621094,125.13726806640625,17.560855865478516,55.81045150756836,6.115052223205566,110.05420684814453,-6.829066753387451,73.40599060058594,4.7691450119018555,71.0106201171875,4.737492561340332,54.04506301879883,-1.1480776071548462,58.88869094848633,-5.327831745147705,37.564361572265625,2.3076627254486084,98.98448181152344,-7.976724147796631,45.396907806396484,-4.940525054931641,61.137840270996094,-8.599922180175781,49.00628662109375,-12.891084671020508,48.6173210144043,-11.961134910583496,61.15962219238281,-8.278363227844238,77.51789093017578,-5.162162780761719,73.59432983398438,0.3825305104255676,68.0380630493164,4
911010,0.43071407079696655,0.2078864723443985,1286.7679118668427,1330.0501493927654,2576.876084649526,0.0671783541747291,-85.51838684082031,1141.1063232421875,180.46087646484375,884.7218627929688,-63.565765380859375,484.81829833984375,42.3526496887207,93.32685852050781,2.785327911376953,113.75491333007812,-7.40630578994751,77.2110595703125,-1.838390588760376,35.06232452392578,-0.05106927827000618,42.044517517089844,-6.919580459594727,27.664770126342773,-0.6750830411911011,30.564361572265625,-6.606666088104248,24.792579650878906,-0.9944919347763062,36.837799072265625,-3.105536460876465,23.341001510620117,-7.123600006103516,29.908157348632812,-8.52999496459961,22.542476654052734,-2.867643117904663,27.039386749267578,-7.468841552734375,25.160717010498047,-5.635426998138428,27.39659309387207,-6.922202110290527,27.138444900512695,-7.55938720703125,25.120140075683594,4
911014,0.4258382022380829,0.20470088720321655,1289.094182169959,1945.3700921841614,2517.859774846411,0.04104623705979102,-98.80999755859375,472.06231689453125,138.47337341308594,164.32037353515625,3.9832894802093506,75.84870910644531,20.937171936035156,50.216758728027344,9.783717155456543,53.43364334106445,4.3335442543029785,36.23264694213867,-13.594940185546875,28.521137237548828,10.322955131530762,28.263521194458008,-17.48884391784668,17.374099731445312,6.226391792297363,16.43958854675293,-3.640444278717041,36.560752868652344,-2.558912992477417,23.90277099609375,-8.231274604797363,23.298002243041992,-8.630203247070312,14.584168434143066,-12.709708213806152,16.246562957763672,-0.04639963433146477,18.006425857543945,-15.027591705322266,16.549989700317383,1.6243224143981934,20.515941619873047,-10.76051139831543,15.003015518188477,-3.144307851791382,14.952872276306152,4
911051,0.4217282235622406,0.14097702503204346,1239.7853105056988,1704.7213517839107,2820.266730713457,0.060131099550464036,-183.88853454589844,1519.6558837890625,124.31461334228516,180.56321716308594,-8.849987983703613,94.41027069091797,76.3695297241211,154.51510620117188,18.11421775817871,47.42668914794922,-4.227530479431152,45.43889617919922,8.06557559967041,41.50546646118164,28.660602569580078,35.80271911621094,8.579118728637695,30.091306686401367,5.28322172164917,22.86581039428711,2.619020700454712,23.26863670349121,10.306380271911621,42.2906494140625,0.5024029016494751,39.842872619628906,-4.539392471313477,33.098167419433594,0.3051232099533081,32.482460021972656,11.12866497039795,29.638347625732422,-2.226820707321167,55.500579833984375,-0.12461113184690475,76.70662689208984,9.042169570922852,58.5938720703125,-1.4031078815460205,36.84831237792969,4
911055,0.4194382429122925,0.20394259691238403,1838.422054002809,1995.9354646768538,3778.2854865579043,0.07873950875580496,-47.979454040527344,513.7815551757812,114.84461975097656,235.55435180664062,-25.19438362121582,169.41253662109375,59.92472457885742,80.31221008300781,3.7362518310546875,30.55388069152832,5.998785495758057,20.262039184570312,-0.08020865172147751,28.108522415161133,17.41863441467285,18.04621124267578,-1.5957257747650146,23.129886627197266,8.614853858947754,15.642714500427246,-4.684004306793213,17.851490020751953,9.340178489685059,16.58538818359375,-5.852039813995361,18.19988441467285,-0.7259211540222168,14.621780395507812,-6.165670871734619,18.412647247314453,1.493393898010254,13.807886123657227,-4.436770915985107,21.435535430908203,-2.4967455863952637,18.408870697021484,0.4188740849494934,14.755035400390625,2.1252291202545166,14.876526832580566,4
